provider_id,claim_count,total_claim_amount,average_claim_amount,total_payment_amount,average_payment_amount,missing_payment_claims,payment_date_issues,missing_payment_rate,payment_date_issue_rate,risk_score,risk_category,name,specialty,state
1681,41,940623.0,22942.024390243903,684435.1392080758,22078.552877679864,10,18,0.24390243902439024,0.43902439024390244,34.146341463414636,Medium,"Romero, Anderson and Young",Orthopedic,Kansas
1682,35,922203.6453465087,26348.675581328822,621063.9099073868,20034.31967443183,4,16,0.11428571428571428,0.45714285714285713,28.571428571428573,Medium,Williams-Mueller,Dermatologist,Montana
1683,48,1165768.057493486,24286.83453111429,817061.335283332,20950.290648290564,9,21,0.1875,0.4375,31.25,Medium,Holmes-Roach,General Practitioner,Alabama
1684,41,1013111.0397939595,24710.02536082828,600790.8628823918,20716.926306289373,12,12,0.2926829268292683,0.2926829268292683,29.268292682926827,Medium,"Martinez, Bryant and Anderson",Orthopedic,Georgia
1685,32,610592.0,19081.0,398000.5505463879,16583.356272766163,8,14,0.25,0.4375,34.375,Medium,Murphy-Montoya,Oncologist,Wisconsin
1686,50,1246714.0,24934.28,959352.5699233998,22841.727855319044,8,21,0.16,0.42,29.0,Medium,Carlson PLC,Oncologist,Georgia
1687,33,815457.2478289847,24710.825691787417,491452.99958385347,18201.962947550128,6,21,0.18181818181818182,0.6363636363636364,40.90909090909091,Medium,Burton-Daniel,General Practitioner,Hawaii
1688,36,891879.0,24774.416666666668,630179.7621889155,22506.420078175553,8,13,0.2222222222222222,0.3611111111111111,29.166666666666664,Medium,"Campos, Mathis and Rios",Oncologist,Massachusetts
1689,38,892111.0,23476.605263157893,601655.8182922362,22283.548825638376,11,15,0.2894736842105263,0.39473684210526316,34.21052631578947,Medium,Yang-Smith,General Practitioner,Minnesota
1690,36,834883.0,23191.194444444445,449383.35352891247,22469.167676445624,16,9,0.4444444444444444,0.25,34.72222222222222,Medium,Olson-Rice,Oncologist,Pennsylvania
1691,39,1097177.0,28132.74358974359,852216.8552643061,27490.86629884858,8,14,0.20512820512820512,0.358974358974359,28.205128205128204,Medium,Reyes-Wheeler,Orthopedic,New York
1692,43,1283441.96347642,29847.48752270744,917511.4995769459,23525.935886588355,4,17,0.09302325581395349,0.3953488372093023,24.41860465116279,Medium,Ford PLC,Dermatologist,Kansas
1693,43,1137237.164681421,26447.375922823743,748482.8130657952,23390.0879083061,11,17,0.2558139534883721,0.3953488372093023,32.55813953488372,Medium,Leon-Gutierrez,Dermatologist,Hawaii
1694,32,832202.0,26006.3125,617324.2756642604,22863.862061639273,5,13,0.15625,0.40625,28.125,Medium,King PLC,Cardiologist,South Carolina
1695,37,1050761.0,28398.945945945947,648250.0394633319,24009.260720864146,10,13,0.2702702702702703,0.35135135135135137,31.08108108108108,Medium,Hess Ltd,Dermatologist,Nevada
1696,36,999107.0,27752.972222222223,522918.12755369535,26145.90637768477,16,7,0.4444444444444444,0.19444444444444445,31.944444444444443,Medium,Friedman Ltd,Oncologist,Tennessee
1697,39,917376.0,23522.46153846154,669863.2203410068,20933.22563565646,7,17,0.1794871794871795,0.4358974358974359,30.76923076923077,Medium,Smith LLC,Cardiologist,Kansas
1698,38,938624.2074890224,24700.6370391848,578056.4526681355,21409.49824696798,11,11,0.2894736842105263,0.2894736842105263,28.947368421052634,Medium,Wright and Sons,Cardiologist,Alaska
1699,34,1031914.2073851943,30350.41786427042,609334.7860272793,22567.95503804738,7,16,0.20588235294117646,0.47058823529411764,33.8235294117647,Medium,Washington Inc,Orthopedic,Utah
1700,41,993487.0,24231.39024390244,717133.1018907585,20489.517196878813,6,16,0.14634146341463414,0.3902439024390244,26.829268292682926,Medium,"Sheppard, Roy and Hubbard",Orthopedic,Mississippi
1701,46,1203015.0,26152.5,726368.2146699606,23431.23273128905,15,19,0.32608695652173914,0.41304347826086957,36.95652173913044,Medium,Carter Group,Orthopedic,Idaho
1702,41,1120747.0872014274,27335.294809790914,806152.0082693262,24428.848735434127,8,13,0.1951219512195122,0.3170731707317073,25.609756097560975,Medium,Castillo LLC,Oncologist,Maine
1703,42,1087002.0,25881.0,719702.3494242257,23216.204820136314,11,19,0.2619047619047619,0.4523809523809524,35.714285714285715,Medium,Winters-Marshall,Oncologist,Nebraska
1704,59,1416635.0,24010.762711864405,1045873.7231686544,22736.385286275094,13,24,0.22033898305084745,0.4067796610169492,31.355932203389834,Medium,"Hernandez, Small and Fitzpatrick",Oncologist,Maryland
1705,46,1001490.0,21771.521739130436,655067.4791615021,19850.52967156067,13,17,0.2826086956521739,0.3695652173913043,32.60869565217391,Medium,"Wagner, Baldwin and Cortez",Dermatologist,South Dakota
1706,32,930369.0,29074.03125,600919.1173007675,26126.91814351163,9,14,0.28125,0.4375,35.9375,Medium,Page-Hall,General Practitioner,Alaska
1707,38,1025568.0,26988.63157894737,581415.9604401597,21533.924460746653,11,14,0.2894736842105263,0.3684210526315789,32.89473684210526,Medium,Sanchez-Scott,Orthopedic,Washington
1708,50,1371544.0,27430.88,992741.9162626017,24818.547906565043,10,17,0.2,0.34,27.0,Medium,"Medina, Henderson and Hernandez",Cardiologist,Tennessee
1709,41,919526.0,22427.463414634145,639350.9292754754,20624.223525015335,10,18,0.24390243902439024,0.43902439024390244,34.146341463414636,Medium,"Bird, Simpson and Williams",Cardiologist,California
1710,38,995443.0,26195.86842105263,678537.3448607118,21888.301447119735,7,17,0.18421052631578946,0.4473684210526316,31.57894736842105,Medium,"Moody, Nguyen and Murray",Cardiologist,South Dakota
1711,37,1023517.0,27662.62162162162,649171.2781449823,24043.380672036383,10,15,0.2702702702702703,0.40540540540540543,33.78378378378378,Medium,"Flores, Reynolds and Cox",General Practitioner,Massachusetts
1712,41,982532.3359234667,23964.203315206505,511745.87795350724,19682.533767442586,15,13,0.36585365853658536,0.3170731707317073,34.146341463414636,Medium,Taylor LLC,Oncologist,North Dakota
1713,47,1227922.4238686166,26126.009018481203,800532.5531387916,22237.01536496643,11,23,0.23404255319148937,0.48936170212765956,36.170212765957444,Medium,Bell-Galvan,Oncologist,Michigan
1714,32,850408.0,26575.25,654594.651074894,25176.717349034385,6,13,0.1875,0.40625,29.6875,Medium,"Lewis, Coleman and Ellis",Oncologist,Nevada
1715,44,1121483.0,25488.25,714963.3463112756,21665.555948826535,11,19,0.25,0.4318181818181818,34.09090909090909,Medium,Collins-Heath,Cardiologist,Virginia
1716,34,856274.0,25184.529411764706,528662.2347745401,21146.489390981602,9,13,0.2647058823529412,0.38235294117647056,32.35294117647059,Medium,"Daniels, Sanders and Wong",General Practitioner,Alabama
1717,45,1349170.7722354576,29981.5727163435,951670.8502950136,25720.833791757126,8,16,0.17777777777777778,0.35555555555555557,26.666666666666668,Medium,"Murphy, Mann and Cruz",Dermatologist,Maryland
1718,44,1364105.7172122356,31002.402663914443,805271.7708673942,24402.17487476952,11,12,0.25,0.2727272727272727,26.136363636363633,Medium,"Hicks, Kaiser and Gardner",General Practitioner,Delaware
1719,48,1186844.0,24725.916666666668,823117.6500544406,22246.42297444434,11,20,0.22916666666666666,0.4166666666666667,32.29166666666667,Medium,Lopez Group,General Practitioner,New Mexico
1720,47,1392650.0,29630.85106382979,976919.0556990014,27136.640436083373,11,14,0.23404255319148937,0.2978723404255319,26.595744680851062,Medium,Washington-Rice,Orthopedic,Pennsylvania
1721,35,928363.60694139,26524.674484039715,572708.1585216062,19748.557190400214,6,12,0.17142857142857143,0.34285714285714286,25.714285714285715,Medium,"Pratt, Pitts and Cooley",Dermatologist,Wyoming
1722,39,892079.0,22873.82051282051,741697.6855526107,21814.637810370903,5,17,0.1282051282051282,0.4358974358974359,28.205128205128204,Medium,Bell-Sullivan,General Practitioner,Indiana
1723,45,981197.0,21804.37777777778,638351.1860450926,18775.034883679196,11,16,0.24444444444444444,0.35555555555555557,30.0,Medium,Bryant-Coleman,Dermatologist,Arkansas
1724,36,963889.0,26774.694444444445,731908.5385160107,25238.225466069336,7,16,0.19444444444444445,0.4444444444444444,31.944444444444443,Medium,Pitts-Edwards,General Practitioner,Michigan
1725,42,1009193.4839686855,24028.4162849687,686389.9267085041,22141.610538984,11,13,0.2619047619047619,0.30952380952380953,28.571428571428573,Medium,"Cortez, White and Miller",Dermatologist,South Carolina
1726,35,1050972.0913734338,30027.774039240965,547898.6860778768,23821.682003385948,12,13,0.34285714285714286,0.37142857142857144,35.714285714285715,Medium,Stevenson-Robles,Dermatologist,Washington
1727,42,1107239.8084763482,26362.852582770196,684759.4430356476,21398.73259486399,10,19,0.23809523809523808,0.4523809523809524,34.523809523809526,Medium,Dickerson-Coffey,Dermatologist,Florida
1728,35,823339.0,23523.97142857143,560509.9527976668,21558.07510760257,9,13,0.2571428571428571,0.37142857142857144,31.42857142857143,Medium,Morgan Inc,Orthopedic,Louisiana
1729,39,836507.7843783878,21448.91754816379,547784.501786033,18259.48339286777,9,12,0.23076923076923078,0.3076923076923077,26.923076923076923,Medium,Williams LLC,Oncologist,Arkansas
1730,41,977701.0,23846.365853658535,805456.465802509,23013.041880071687,6,19,0.14634146341463414,0.4634146341463415,30.48780487804878,Medium,Thornton and Sons,General Practitioner,Maryland
1731,47,1094035.0,23277.340425531915,724154.8224485206,20690.137784243445,12,19,0.2553191489361702,0.40425531914893614,32.97872340425532,Medium,Gibbs-Chavez,Orthopedic,Arkansas
1732,41,1016803.0,24800.073170731706,752959.2478582567,23529.97649557052,9,16,0.21951219512195122,0.3902439024390244,30.48780487804878,Medium,Taylor and Sons,General Practitioner,Connecticut
1733,32,921868.0,28808.375,601819.944510891,28658.092595756712,11,10,0.34375,0.3125,32.8125,Medium,Mccormick-Daniel,General Practitioner,Nevada
1734,38,1101112.5649381306,28976.646445740276,766968.0958268682,25565.60319422894,8,14,0.21052631578947367,0.3684210526315789,28.94736842105263,Medium,Payne-Lawrence,Cardiologist,Kentucky
1735,34,989436.0,29101.058823529413,646554.6870268196,25862.187481072782,9,11,0.2647058823529412,0.3235294117647059,29.411764705882355,Medium,"Rose, Curry and Davis",Cardiologist,Maryland
1736,53,1384757.590284253,26127.50170347647,987587.3457831354,22445.166949616712,9,16,0.16981132075471697,0.3018867924528302,23.58490566037736,Medium,Adams-Daniels,Orthopedic,Missouri
1737,42,1074254.0,25577.47619047619,832399.4491320065,23122.206920333512,6,14,0.14285714285714285,0.3333333333333333,23.809523809523807,Medium,"Brooks, Chambers and Kane",General Practitioner,Iowa
1738,40,843439.5233198912,21085.98808299728,479044.6192625167,17108.73640223274,12,12,0.3,0.3,30.0,Medium,Olsen Inc,Orthopedic,Minnesota
1739,41,1088916.0,26558.926829268294,601574.7763666107,22280.547272837433,14,16,0.34146341463414637,0.3902439024390244,36.58536585365854,Medium,Reid Inc,Oncologist,South Carolina
1740,37,1143994.0,30918.756756756757,744469.0384549032,26588.17994481797,9,15,0.24324324324324326,0.40540540540540543,32.432432432432435,Medium,"Smith, Mata and Gallegos",Oncologist,North Dakota
1741,40,963467.9231902339,24086.698079755846,537937.0485489871,18549.553398240936,11,15,0.275,0.375,32.5,Medium,Spencer and Sons,Cardiologist,Colorado
1742,57,1409330.0,24725.087719298244,974011.8286051195,23190.757823931417,15,22,0.2631578947368421,0.38596491228070173,32.45614035087719,Medium,"Flynn, Bell and Wilson",Cardiologist,California
1743,48,987890.0,20581.041666666668,807938.0095481091,18789.256036002538,5,19,0.10416666666666667,0.3958333333333333,25.0,Medium,"Thompson, Gordon and Williams",Orthopedic,Hawaii
1744,52,1340360.3953473878,25776.161448988227,773170.5849827374,21476.960693964927,16,22,0.3076923076923077,0.4230769230769231,36.53846153846154,Medium,Gonzalez Ltd,Oncologist,Hawaii
1745,37,938672.0,25369.513513513513,725497.3557883232,26870.272436604562,10,17,0.2702702702702703,0.4594594594594595,36.48648648648649,Medium,Berg-Escobar,Oncologist,Idaho
1746,32,765806.0,23931.4375,488394.1591634977,21234.528659282507,9,12,0.28125,0.375,32.8125,Medium,Williams-Holden,Orthopedic,Illinois
1747,36,1163377.3285645968,32316.036904572135,727927.3986583456,25997.407094940914,8,17,0.2222222222222222,0.4722222222222222,34.72222222222222,Medium,Sheppard-Taylor,Oncologist,North Dakota
1748,39,1035479.0,26550.74358974359,582662.187912566,24277.591163023582,15,13,0.38461538461538464,0.3333333333333333,35.8974358974359,Medium,Martin-Richardson,Cardiologist,Minnesota
1749,39,900385.0,23086.79487179487,622731.0019108189,20757.700063693963,9,18,0.23076923076923078,0.46153846153846156,34.61538461538461,Medium,"Torres, Mendez and Stevens",Orthopedic,Missouri
1750,45,1013100.0,22513.333333333332,653725.675008999,19227.225735558794,11,17,0.24444444444444444,0.37777777777777777,31.11111111111111,Medium,Ramirez-Meyer,Dermatologist,Florida
1751,36,951949.0,26443.027777777777,559481.1179224089,26641.957996305184,15,7,0.4166666666666667,0.19444444444444445,30.555555555555557,Medium,Evans-Hanna,Dermatologist,North Dakota
1752,35,902605.0,25788.714285714286,637822.837337911,23623.06804955226,8,14,0.22857142857142856,0.4,31.42857142857143,Medium,Roy LLC,Dermatologist,Tennessee
1753,41,1194036.0,29122.829268292684,728235.8894826095,26008.42462437891,13,16,0.3170731707317073,0.3902439024390244,35.36585365853659,Medium,Prince and Sons,Oncologist,Arkansas
1754,45,1305039.0,29000.866666666665,734278.6655579682,27195.5061317766,18,15,0.4,0.3333333333333333,36.666666666666664,Medium,"Jenkins, Osborne and Walker",Cardiologist,Wisconsin
1755,43,1030645.0,23968.488372093023,717613.4169536008,21106.276969223552,9,15,0.20930232558139536,0.3488372093023256,27.906976744186046,Medium,"Barr, Edwards and Aguirre",Cardiologist,Colorado
1756,37,894690.0262976912,24180.81152155922,507230.64490284637,18115.380175101654,9,16,0.24324324324324326,0.43243243243243246,33.78378378378378,Medium,Rivera-Silva,Oncologist,New York
1757,47,1028643.0,21886.021276595744,724950.3493349616,19077.640771972674,9,14,0.19148936170212766,0.2978723404255319,24.46808510638298,Medium,Douglas Inc,Cardiologist,Illinois
1758,48,1254873.7017293286,26143.202119361013,792015.960786537,21405.836778014513,11,21,0.22916666666666666,0.4375,33.33333333333333,Medium,Evans-Hester,Orthopedic,California
1759,40,1160387.3012319817,29009.682530799542,684066.9752024724,23588.51638629215,11,6,0.275,0.15,21.25,Medium,Riley PLC,Orthopedic,Maryland
1760,49,1525982.0,31142.48979591837,877247.4903097001,25801.39677381471,15,22,0.30612244897959184,0.4489795918367347,37.755102040816325,Medium,Burch-Page,Oncologist,New Mexico
1761,35,826949.0,23627.114285714284,514626.93965162314,19793.343832754737,9,14,0.2571428571428571,0.4,32.857142857142854,Medium,Farley-Mccoy,Cardiologist,Colorado
1762,31,903543.0,29146.548387096773,550629.9284884965,23940.431673412888,8,14,0.25806451612903225,0.45161290322580644,35.483870967741936,Medium,Clayton PLC,Oncologist,Virginia
1763,45,1151588.0,25590.844444444443,723744.3668212555,22617.011463164235,13,12,0.28888888888888886,0.26666666666666666,27.77777777777778,Medium,Sanchez-Cardenas,Cardiologist,Rhode Island
1764,25,526659.0,21066.36,365040.5193584833,20280.028853249074,7,8,0.28,0.32,30.0,Medium,Johnston-Hampton,Cardiologist,Oregon
1765,50,1386136.6606494554,27722.733212989107,758464.7253446127,22307.786039547434,16,16,0.32,0.32,32.0,Medium,Williams LLC,Orthopedic,Maine
1766,36,1075953.2879526254,29887.59133201737,708253.4458038092,22846.885348509975,5,20,0.1388888888888889,0.5555555555555556,34.72222222222222,Medium,"Adams, Johnson and Thomas",Orthopedic,West Virginia
1767,32,969716.4512652874,30303.63910204023,470752.0179792874,22416.76276091845,11,6,0.34375,0.1875,26.5625,Medium,Evans and Sons,Orthopedic,Massachusetts
1768,45,1194986.0,26555.244444444445,739056.1805407613,23840.521952927786,14,19,0.3111111111111111,0.4222222222222222,36.666666666666664,Medium,Montgomery-Swanson,General Practitioner,Rhode Island
1769,39,1231873.872330077,31586.509546925052,749585.1082926792,26770.89672473854,11,15,0.28205128205128205,0.38461538461538464,33.333333333333336,Medium,Robinson-Smith,Oncologist,New Jersey
1770,43,1011706.0,23528.04651162791,613018.3964670311,20433.946548901036,13,13,0.3023255813953488,0.3023255813953488,30.23255813953488,Medium,Jones PLC,Dermatologist,Indiana
1771,41,1046928.0,25534.829268292684,712173.5679263115,22973.340900848758,10,24,0.24390243902439024,0.5853658536585366,41.46341463414634,Medium,Browning Inc,Cardiologist,Wisconsin
1772,45,1177866.0,26174.8,885515.4185655953,25300.44053044558,10,18,0.2222222222222222,0.4,31.11111111111111,Medium,"Warner, Martinez and Gillespie",General Practitioner,Florida
1773,50,1255252.0,25105.04,949168.029058796,22599.23878711419,8,21,0.16,0.42,29.0,Medium,"Hoffman, Hernandez and Gardner",Orthopedic,Kentucky
1774,36,1009386.0,28038.5,669433.1682846424,23908.32743873723,8,15,0.2222222222222222,0.4166666666666667,31.944444444444446,Medium,"Carter, Bond and Martin",Oncologist,South Carolina
1775,38,895725.0,23571.71052631579,570629.0110014004,18407.387451658076,7,17,0.18421052631578946,0.4473684210526316,31.57894736842105,Medium,"Stout, Ortiz and Randall",Cardiologist,Indiana
1776,25,879159.0,35166.36,588176.9638058923,30956.68230557328,6,10,0.24,0.4,32.0,Medium,"Baird, Flores and Ramirez",Cardiologist,Wyoming
1777,46,1093080.0,23762.608695652172,727738.8774584327,21404.084631130372,12,16,0.2608695652173913,0.34782608695652173,30.43478260869565,Medium,Powell Group,General Practitioner,Nebraska
1778,53,1345978.9767958417,25395.829750864938,891294.3908057706,21221.295019185014,11,21,0.20754716981132076,0.39622641509433965,30.18867924528302,Medium,Taylor-Sharp,Orthopedic,Minnesota
